Sep 07 16:50:55.027 VTTY: Console port: waiting connection on tcp port 5011 for protocol IPv6 (FD 13)
Sep 07 16:50:55.027 VTTY: Console port: waiting connection on tcp port 5011 for protocol IPv4 (FD 14)
Sep 07 16:50:55.052 slot0: C/H/S settings = 16/4/32
Sep 07 16:50:55.061 slot1: C/H/S settings = 0/4/32
Sep 07 16:50:55.325 C3745_BOOT: starting instance (CPU0 PC=0xffffffffbfc00000,idle_pc=0x0,JIT on)
Sep 07 16:50:55.326 CPU0: CPU_STATE: Starting CPU (old state=2)...
Sep 07 16:50:55.431 ROM: Microcode has started.
Sep 07 16:50:55.433 ROM: trying to read bootvar 'WARM_REBOOT'
Sep 07 16:50:55.434 CPU0: IO_FPGA: write to unknown addr 0x30, value=0x0, pc=0xffffffff80a9d228 (size=1)
Sep 07 16:50:55.434 CPU0: IO_FPGA: read from unknown addr 0x30, pc=0xffffffff80a9d23c (size=1)
Sep 07 16:50:55.479 CPU0: IO_FPGA: read from unknown addr 0x6, pc=0x6026eef8 (size=2)
Sep 07 16:50:55.480 CPU0: IO_FPGA: read from unknown addr 0x10000a, pc=0x60276800 (size=2)
Sep 07 16:50:55.480 CPU0: IO_FPGA: write to unknown addr 0x10000a, value=0x0, pc=0x60276810 (size=2)
Sep 07 16:50:55.480 ROM: unhandled syscall 0x00000047 at pc=0x60a9e9bc (a1=0x80007dac,a2=0x00000010,a3=0xbfb00000)
Sep 07 16:50:55.794 ROM: trying to read bootvar 'RANDOM_NUM'
Sep 07 16:50:55.809 CPU0: IO_FPGA: write to unknown addr 0x2e, value=0x20, pc=0x60283d28 (size=2)
Sep 07 16:52:00.994 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:01.238 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:01.483 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:01.743 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:01.987 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:02.246 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:02.491 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:02.736 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:02.994 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:03.239 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:03.483 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:03.740 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:03.983 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:04.241 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:04.484 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:04.744 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:04.987 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:05.169 ROM: trying to set bootvar 'RANDOM_NUM=129870924'
Sep 07 16:52:05.247 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:05.491 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:05.748 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:05.991 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:06.235 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:06.495 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:06.738 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:06.981 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:07.240 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:07.482 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:07.742 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:07.985 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:08.246 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:08.489 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:08.733 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:08.993 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:09.235 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:09.497 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:09.739 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:09.984 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:10.242 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:10.485 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:10.743 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:10.985 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:11.245 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:11.489 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:11.745 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:11.991 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:12.236 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:12.496 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:12.740 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:12.983 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:13.241 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:13.487 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:13.747 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:13.991 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:14.236 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:14.479 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:14.738 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:14.981 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:15.226 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:15.484 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:15.728 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:15.974 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:16.234 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:16.480 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:16.739 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:16.983 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:17.226 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:17.485 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:17.729 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:17.987 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:18.233 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:18.478 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:18.735 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:18.980 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:19.225 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:19.484 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:19.729 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:19.975 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:20.232 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:20.476 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:20.734 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:20.976 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:21.236 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:21.478 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:21.739 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:21.983 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:22.227 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:22.486 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:22.731 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:22.975 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:23.233 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:23.477 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:23.735 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:23.979 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:24.237 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:24.481 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:24.738 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:24.985 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:25.229 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:25.488 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:25.732 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:25.977 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:26.236 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:26.479 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:26.735 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:26.981 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:27.239 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:27.484 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:27.729 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:27.988 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:28.230 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:28.488 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:28.731 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:28.976 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:29.236 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:29.478 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:29.737 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:29.978 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:30.238 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:30.482 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:30.726 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:30.986 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:31.231 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:31.474 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:31.733 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:31.979 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:32.238 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:32.482 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:32.741 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:32.986 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:33.231 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:33.492 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:33.736 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:33.980 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:34.238 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:34.483 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:34.743 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:34.987 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:35.232 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:35.489 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:35.732 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:35.992 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:36.235 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:36.480 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:36.739 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:36.983 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:37.242 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:37.487 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:37.743 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:37.986 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:38.230 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:38.490 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:38.734 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:38.978 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:39.238 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:39.479 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:39.738 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:39.982 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:40.239 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:40.483 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:40.742 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:40.986 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:41.229 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:41.490 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:41.735 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:41.978 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:42.237 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:42.482 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:42.742 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:42.985 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:43.230 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:43.488 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:43.734 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:43.977 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:44.237 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:44.496 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:44.738 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:44.982 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:45.244 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:45.487 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:45.732 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:45.990 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:46.236 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:46.479 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:46.737 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:46.982 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:47.239 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:47.484 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:47.745 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:47.987 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:48.230 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:48.488 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:48.734 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:48.980 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:49.239 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:49.480 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:49.736 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:49.979 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:50.238 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:50.482 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:50.741 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:50.984 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:51.243 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:51.487 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:51.730 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:51.989 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:52.233 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:52.475 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:52.733 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:52.978 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:53.237 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:53.482 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:53.726 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
Sep 07 16:52:53.986 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x60819f48 (size=1)
